ID,Age,Salary,JoinDate,Department,Score
7198,60,46543,2017-10-09,Sales,62
7199,32,66881,2015-01-24,Finance,88
7200,23,54182,2017-01-21,Support,60
7201,49,126487,2022-07-06,Support,69
7202,50,51383,2019-03-30,Support,84
7203,22,43181,2016-03-17,Support,84
7204,64,33405,2015-10-30,Marketing,70
7205,64,84679,2024-12-02,Sales,66
7206,35,126481,2022-10-24,HR,61
7207,33,124467,2024-04-15,Finance,74
7208,51,146315,2018-10-21,HR,95
7209,28,136700,2024-10-21,HR,80
7210,42,74134,2021-02-04,Finance,59
7211,41,78192,2019-09-29,Engineering,74
7212,45,99283,2024-02-06,Sales,67
7213,23,88434,2016-10-12,Finance,95
7214,25,89183,2023-10-09,HR,68
7215,23,53117,2023-10-15,Support,52
7216,18,124891,2019-09-27,Support,79
7217,63,46786,2015-07-14,Sales,68
7218,26,99702,2017-09-20,Support,95
7219,54,49377,2015-06-27,Sales,90
7220,24,63539,2021-06-25,Support,74
7221,29,56245,2024-07-10,Finance,67
7222,57,97092,2020-05-31,HR,64
7223,20,47601,2021-02-13,Marketing,90
7224,57,146730,2018-11-17,HR,53
7225,49,88049,2018-02-10,HR,95
7226,46,146801,2018-04-25,Support,83
7227,44,119147,2022-07-25,Sales,88
7228,61,56597,2022-02-10,Support,67
7229,53,144778,2020-06-19,Support,94
7230,37,85188,2018-01-03,Engineering,72
7231,47,121352,2019-07-08,Sales,80
7232,44,79249,2017-06-10,Engineering,57
7233,36,56408,2018-09-04,Support,75
7234,45,148335,2015-07-02,Sales,53
7235,48,30079,2022-12-14,Finance,59
7236,55,97759,2017-01-14,Support,59
7237,62,109304,2015-05-04,Engineering,88
7238,53,111785,2024-12-27,HR,85
7239,36,65391,2016-05-27,Marketing,68
7240,29,37485,2015-04-03,Marketing,62
7241,42,145427,2022-10-20,Engineering,74
7242,45,141102,2023-03-20,Marketing,91
7243,56,31949,2022-09-28,Finance,54
7244,34,50881,2023-02-27,Support,92
7245,64,119364,2017-11-14,HR,71
7246,56,89185,2024-08-09,Sales,55
7247,33,137890,2017-09-15,Support,50
7248,47,141545,2024-03-18,Sales,92
7249,54,31071,2021-07-01,Marketing,72
7250,18,97602,2015-03-21,Finance,95
7251,20,129201,2017-02-26,Sales,86
7252,34,127371,2016-10-10,Engineering,67
7253,50,83326,2022-07-15,Marketing,71
7254,58,85578,2022-06-01,HR,86
7255,49,84587,2016-05-18,Engineering,94
7256,36,105419,2019-02-11,Sales,77
7257,27,40707,2022-04-19,Finance,74
7258,38,145149,2016-02-24,Engineering,71
7259,43,102043,2015-05-01,Marketing,60
7260,24,60608,2018-12-09,Sales,67
7261,24,77287,2015-03-27,Sales,69
7262,55,114042,2020-01-27,Marketing,93
7263,33,142306,2018-05-10,Marketing,76
7264,28,144006,2017-03-11,Marketing,61
7265,57,49266,2017-02-09,HR,51
7266,55,57315,2020-01-25,Support,73
7267,46,105246,2022-06-01,HR,95
7268,51,109697,2017-09-04,HR,63
7269,35,105265,2019-11-05,Support,50
7270,37,122449,2020-05-18,Support,90
7271,58,53279,2024-06-08,Marketing,60
7272,44,73030,2017-04-27,HR,87
7273,61,149618,2015-04-11,HR,61
7274,47,73998,2019-03-20,Support,72
7275,18,98264,2017-02-25,Engineering,69
7276,23,100474,2016-03-20,Sales,84
7277,21,121228,2018-12-09,Sales,59
7278,46,128597,2018-12-09,Engineering,50
7279,57,110263,2021-01-15,Sales,87
7280,34,54146,2024-08-01,Sales,82
7281,32,51740,2023-10-17,Engineering,80
7282,38,93874,2018-06-01,Support,51
7283,52,74200,2016-07-18,Engineering,65
7284,62,52258,2019-10-24,Support,99
7285,38,91915,2022-01-22,Marketing,61
7286,50,145923,2017-11-15,Sales,89
7287,38,132715,2020-12-01,Sales,88
7288,58,73130,2019-12-15,Support,91
7289,53,81413,2015-12-16,Sales,75
7290,24,143286,2019-04-12,Support,57
7291,43,43079,2021-01-31,Support,89
7292,29,82142,2015-01-02,Marketing,57
7293,26,122930,2019-10-03,Sales,70
7294,48,100063,2015-07-09,HR,96
7295,41,47603,2022-02-18,HR,69
7296,33,86521,2021-07-23,HR,92
7297,43,125836,2022-12-16,Engineering,54
7298,28,75724,2017-10-11,Finance,94
7299,32,122229,2018-05-22,Marketing,97
7300,32,72730,2016-07-20,Engineering,69
7301,51,143723,2018-02-04,HR,51
7302,61,80511,2020-08-02,Sales,68
7303,51,45437,2023-09-18,Engineering,73
7304,45,40847,2018-08-26,Marketing,86
7305,27,148636,2018-05-15,Marketing,97
7306,26,92423,2022-06-10,Support,85
7307,46,31979,2023-12-31,Finance,78
7308,40,65098,2016-05-04,Engineering,80
7309,60,39734,2020-01-18,HR,98
7310,62,85619,2017-12-29,Support,63
7311,59,93401,2022-09-23,Marketing,59
7312,61,65297,2020-02-16,Marketing,75
7313,40,66680,2019-12-24,Finance,86
7314,25,74084,2024-03-06,Engineering,63
7315,24,120502,2023-07-08,HR,58
7316,20,56445,2020-02-01,HR,66
7317,61,134533,2023-10-05,Finance,95
7318,43,35305,2024-12-02,HR,77
7319,62,103613,2021-06-14,HR,58
7320,43,72113,2020-07-18,HR,60
7321,34,72642,2020-08-20,Marketing,88
7322,35,134716,2020-05-15,Finance,54
7323,40,62121,2021-12-05,Support,73
7324,46,101279,2021-03-02,Engineering,96
7325,25,74185,2019-12-04,Engineering,64
7326,18,76235,2023-09-09,Sales,98
7327,64,118301,2024-10-05,Support,63
7328,59,107281,2019-05-25,Marketing,80
7329,23,63149,2022-04-02,Finance,98
7330,22,134222,2016-03-06,Finance,86
7331,32,90046,2024-09-13,HR,92
7332,22,143115,2020-02-11,Sales,82
7333,28,94042,2024-10-03,Support,55
7334,40,53102,2016-03-29,Sales,51
7335,32,61957,2015-03-03,Engineering,58
7336,64,77719,2021-10-08,Engineering,79
7337,33,49693,2018-10-08,Support,96
7338,47,90012,2021-02-21,Engineering,58
7339,18,32106,2017-10-20,Sales,87
7340,25,90666,2017-03-13,Sales,67
7341,44,90369,2016-08-13,Marketing,81
7342,49,112164,2016-12-19,Support,97
7343,62,93925,2024-06-23,Marketing,85
7344,53,110596,2020-11-22,Sales,95
7345,49,106190,2019-03-23,HR,86
7346,33,109789,2018-06-30,Sales,95
7347,31,123304,2015-03-26,HR,73
7348,42,104300,2024-09-11,Support,95
7349,52,130944,2020-04-13,Sales,95
7350,59,114268,2016-01-18,HR,53
7351,28,116062,2020-03-09,Support,64
7352,47,149191,2016-09-20,Finance,51
7353,60,30929,2019-12-18,Engineering,72
7354,48,128724,2018-02-09,HR,62
7355,50,134134,2023-01-12,Support,81
7356,24,47833,2022-05-19,Support,87
7357,61,119791,2023-01-19,Engineering,62
7358,41,88139,2022-11-25,Marketing,81
7359,60,99585,2016-08-03,Marketing,83
7360,51,148258,2019-07-25,HR,87
7361,18,30042,2016-04-30,Marketing,99
7362,59,107918,2017-09-04,Marketing,99
7363,18,75874,2015-05-26,Engineering,65
7364,56,144446,2022-06-24,Engineering,82
7365,40,99428,2023-07-11,Marketing,90
7366,51,35776,2023-09-29,Support,74
7367,59,68596,2020-11-10,HR,89
7368,57,128717,2018-09-21,Engineering,54
7369,29,85430,2015-06-28,Engineering,94
7370,30,110880,2020-08-21,Marketing,53
7371,59,132658,2021-12-18,Finance,61
7372,18,117834,2015-04-27,HR,92
7373,30,45376,2018-12-20,Sales,57
7374,49,94723,2017-12-28,Engineering,66
7375,51,57106,2015-08-08,Marketing,87
7376,59,145095,2018-11-10,Engineering,67
7377,63,104159,2022-01-20,Finance,88
7378,50,104710,2016-01-07,Sales,74
7379,54,101066,2024-04-28,Marketing,50
7380,38,53354,2015-02-21,Support,98
7381,27,34318,2015-11-27,Sales,93
7382,42,96003,2021-05-16,HR,51
7383,32,149195,2020-11-14,Engineering,62
7384,31,58273,2023-10-03,HR,51
7385,51,91410,2017-01-04,Sales,86
7386,42,43679,2022-03-26,Engineering,64
7387,29,142765,2015-01-11,Finance,58
7388,48,55933,2020-04-02,Marketing,78
7389,60,99285,2019-08-20,Engineering,91
7390,25,103391,2022-06-21,Support,52
7391,19,53439,2020-05-10,Marketing,68
7392,47,122776,2020-10-28,Support,65
7393,48,74917,2019-01-02,HR,77
7394,21,143289,2024-08-01,Marketing,94
7395,35,149598,2015-05-09,HR,81
7396,47,117971,2023-02-08,Engineering,58
7397,53,132428,2019-04-20,Marketing,65
7398,45,55236,2018-04-29,Finance,96
7399,19,79531,2021-02-18,Marketing,95
7400,52,86437,2024-04-28,Engineering,77
7401,53,65069,2024-04-21,Engineering,80
7402,50,88070,2021-12-08,Support,90
7403,34,94557,2022-09-20,Engineering,98
7404,18,100441,2017-11-23,Sales,72
7405,44,126728,2018-05-26,Support,81
7406,36,145287,2022-11-12,Marketing,52
7407,29,111122,2023-06-06,Sales,64
7408,34,31567,2019-12-15,Finance,56
7409,36,31094,2023-10-08,Sales,54
7410,57,39684,2018-04-21,Sales,97
7411,64,34934,2015-08-20,Finance,86
7412,40,31354,2023-11-26,Finance,59
7413,38,83046,2024-06-13,Finance,90
7414,50,32963,2016-12-12,Sales,82
7415,57,33042,2017-03-02,Finance,83
7416,53,41226,2021-03-02,Marketing,68
7417,60,113652,2022-09-29,Engineering,78
7418,27,59815,2022-03-28,Engineering,89
7419,30,143884,2021-11-12,HR,54
7420,29,39343,2015-09-05,Support,62
7421,39,124311,2018-10-10,Sales,64
7422,30,118704,2024-10-27,HR,87
7423,60,39524,2018-02-18,Finance,50
7424,28,138345,2023-10-12,Marketing,92
7425,57,88581,2024-03-29,Sales,84
7426,61,71477,2015-10-01,Finance,77
7427,48,83238,2022-08-15,Finance,57
7428,22,45029,2022-01-01,Finance,97
7429,61,83520,2019-06-03,Support,87
7430,26,51961,2024-11-14,Engineering,69
7431,31,55357,2017-02-22,Finance,75
7432,46,97952,2022-07-08,Support,76
7433,42,107219,2022-09-06,Support,83
7434,33,54992,2023-09-22,Engineering,52
7435,40,74938,2023-08-11,HR,97
7436,35,80734,2023-04-22,Engineering,90
7437,61,104460,2022-07-28,Marketing,99
7438,22,89607,2015-07-31,Support,78
7439,46,114347,2021-08-10,Marketing,75
7440,57,34930,2022-04-17,HR,51
7441,42,79554,2015-03-24,Sales,89
7442,19,87298,2024-09-09,Marketing,50
7443,44,55525,2019-12-08,HR,94
7444,52,41240,2015-04-21,Support,54
7445,55,92851,2017-02-28,Engineering,66
7446,38,44388,2022-10-02,Finance,97
7447,48,116677,2015-03-15,Marketing,60
7448,51,79294,2023-07-28,Finance,99
7449,27,132885,2021-02-14,Engineering,81
7450,48,71252,2024-12-04,Engineering,93
7451,45,40910,2015-08-31,HR,55
7452,31,126889,2020-02-03,Sales,72
7453,33,43336,2016-06-03,Support,88
7454,19,55381,2024-04-03,Engineering,90
7455,56,117905,2017-01-13,Support,89
7456,60,55407,2024-09-24,Finance,74
7457,53,122303,2019-10-31,Sales,67
7458,30,56170,2018-01-06,Engineering,86
7459,44,52369,2015-07-14,Engineering,60
7460,18,35900,2024-10-01,Support,79
7461,22,136769,2017-01-07,Sales,63
7462,30,95311,2018-12-02,Marketing,56
7463,25,115553,2021-02-10,Marketing,56
7464,33,96794,2022-12-20,Finance,80
7465,44,145259,2022-05-31,Marketing,82
7466,46,95223,2021-09-22,HR,82
7467,58,133186,2021-08-12,Engineering,70
7468,58,121732,2017-01-07,Support,74
7469,59,143271,2022-05-03,Support,72
7470,28,58704,2023-07-05,Finance,69
7471,42,53641,2022-06-17,HR,89
7472,29,128463,2022-08-20,Sales,82
7473,27,138227,2017-03-13,Engineering,64
7474,23,139658,2016-04-24,HR,54
7475,22,62209,2019-04-17,Support,77
7476,52,67242,2018-09-30,Sales,71
7477,51,137966,2018-08-07,Support,53
7478,35,67096,2016-08-22,Engineering,75
7479,59,98309,2017-10-18,Finance,96
7480,50,60268,2019-08-24,Finance,92
7481,31,140078,2017-07-16,Sales,80
7482,27,126242,2019-05-10,Marketing,73
7483,38,126047,2020-07-01,Support,57
7484,49,70478,2021-01-09,HR,83
7485,40,149768,2017-01-05,Sales,56
7486,36,128694,2022-06-03,Support,96
7487,25,57341,2023-10-13,Finance,50
7488,30,43570,2020-07-27,Engineering,77
7489,55,101602,2022-02-24,Support,64
7490,53,99108,2021-07-20,Finance,52
7491,21,79028,2024-10-02,Finance,99
7492,43,90760,2019-03-22,Sales,59
7493,25,127547,2020-05-23,Sales,52
7494,44,81761,2019-07-20,Support,72
7495,57,72873,2017-07-05,Finance,82
7496,31,37806,2015-01-06,HR,72
7497,48,36220,2020-06-14,Marketing,61
7498,52,123329,2023-11-01,HR,70
7499,62,137630,2021-01-14,Engineering,91
7500,18,104492,2018-01-16,Support,87
7501,58,33497,2016-06-18,Engineering,96
7502,26,127046,2023-04-29,Support,63
7503,28,104310,2019-07-14,HR,80
7504,41,51017,2018-06-25,Support,79
7505,51,75485,2018-11-25,HR,87
7506,22,40372,2016-06-15,Engineering,68
7507,55,46283,2017-10-09,Sales,75
7508,59,89670,2019-03-09,Support,95
7509,47,87154,2020-11-01,Marketing,77
7510,50,65561,2018-04-27,Support,52
7511,22,61608,2020-04-25,Finance,68
7512,59,67693,2022-01-13,Engineering,97
7513,18,132757,2023-08-03,Support,58
7514,22,77930,2022-10-01,HR,95
7515,59,83025,2021-10-03,Marketing,86
7516,50,80840,2018-02-12,Finance,91
7517,46,121641,2018-01-16,Support,74
7518,26,58610,2022-09-25,HR,64
7519,21,114716,2018-06-18,Support,87
7520,37,109472,2019-05-26,Marketing,72
7521,54,81645,2015-05-17,Marketing,96
7522,25,33576,2021-06-17,Marketing,86
7523,62,35728,2015-05-10,Finance,82
7524,24,109614,2016-09-22,HR,71
7525,22,75805,2016-08-27,Finance,64
7526,38,142765,2020-04-25,Sales,74
7527,34,41063,2015-11-06,Support,99
7528,24,81829,2020-10-23,Finance,99
7529,36,149411,2024-03-11,Engineering,56
7530,57,53212,2017-09-09,HR,99
7531,41,44026,2021-02-09,Support,90
7532,18,87013,2019-05-31,Marketing,81
7533,57,115172,2018-06-20,Support,93
7534,19,136446,2016-04-28,Finance,70
7535,41,43105,2015-07-13,Finance,66
7536,64,82147,2022-01-26,HR,58
7537,52,56515,2019-06-28,HR,68
7538,35,131971,2018-06-16,Engineering,79
7539,57,46960,2023-07-22,Marketing,73
7540,41,111838,2024-05-29,Sales,68
7541,47,126857,2016-12-26,Marketing,91
7542,61,70955,2017-10-06,HR,87
7543,46,86908,2017-03-05,Support,53
7544,62,85696,2024-07-17,Finance,82
7545,22,146315,2022-06-21,Support,73
7546,34,58774,2022-06-27,Engineering,97
7547,57,148251,2016-04-27,Finance,95
7548,28,111163,2018-09-05,Marketing,62
7549,25,131824,2016-04-27,Support,58
7550,45,62333,2020-12-07,HR,62
7551,19,54259,2018-11-27,Sales,61
7552,27,140210,2019-08-01,Engineering,53
7553,23,68230,2023-04-28,HR,54
7554,20,149466,2019-01-06,Support,68
7555,31,58820,2020-12-22,HR,92
7556,45,143812,2022-10-31,Support,85
7557,41,84453,2019-12-03,Support,87
7558,34,80325,2016-09-28,Engineering,68
7559,62,144165,2015-12-22,HR,59
7560,28,144981,2024-02-18,HR,51
7561,50,121434,2020-02-13,Finance,80
7562,52,90964,2018-02-26,Marketing,96
7563,64,127379,2020-12-19,Finance,72
7564,53,107223,2017-07-06,Sales,88
7565,43,71048,2017-09-08,HR,66
7566,32,40148,2020-11-28,Finance,94
7567,21,49861,2023-09-29,Finance,66
7568,39,52480,2021-05-02,Finance,63
7569,31,90304,2018-05-15,Sales,57
7570,51,118921,2017-03-04,Support,94
7571,47,38149,2015-11-23,Engineering,65
7572,47,53119,2019-02-10,Support,87
7573,41,98835,2018-08-09,Marketing,84
7574,23,34803,2016-11-21,Finance,67
7575,23,48201,2019-11-03,Engineering,86
7576,44,44760,2024-10-18,Engineering,60
7577,55,142125,2024-08-02,Finance,65
7578,36,144090,2015-05-06,Engineering,64
7579,43,96103,2019-03-28,Finance,90
7580,48,81410,2015-02-25,HR,73
7581,26,132614,2016-02-19,Engineering,53
7582,27,31982,2018-10-05,Marketing,58
7583,36,109118,2020-10-16,Marketing,83
7584,59,74350,2018-04-26,HR,68
7585,38,112593,2019-10-17,Sales,66
7586,35,143744,2019-04-25,Sales,51
7587,18,47450,2018-06-02,Sales,59
7588,54,128991,2017-09-02,HR,54
7589,29,145107,2024-12-10,Engineering,80
7590,55,124450,2019-02-07,Engineering,58
7591,61,117513,2015-05-31,Sales,64
7592,33,105852,2023-02-06,HR,74
7593,47,148580,2023-12-10,Finance,56
7594,21,37466,2021-01-30,Sales,89
7595,55,98745,2022-03-06,Marketing,79
7596,56,33078,2018-06-19,Finance,85
7597,52,33543,2022-02-03,HR,88
7598,53,81052,2023-03-06,Sales,69
7599,49,110442,2024-11-21,Sales,88
7600,43,81481,2015-06-22,Finance,85
7601,60,102317,2015-08-05,Sales,84
7602,60,80530,2020-02-27,Sales,61
7603,50,57491,2020-10-21,Marketing,63
7604,50,145437,2019-05-12,Marketing,94
7605,62,67463,2024-11-25,Support,64
7606,48,116544,2018-11-20,Engineering,61
7607,39,124870,2020-11-23,Engineering,75
7608,31,102843,2015-05-27,HR,99
7609,21,76586,2022-12-03,Finance,95
7610,30,40040,2019-03-04,Sales,67
7611,60,95435,2020-08-14,Finance,87
7612,58,104667,2017-02-12,HR,68
7613,63,90526,2021-01-11,HR,92
7614,55,122162,2024-10-20,HR,68
7615,37,95560,2023-03-23,Finance,60
7616,34,46444,2022-01-24,Marketing,98
7617,52,127229,2024-02-25,Sales,88
7618,36,72690,2020-09-22,HR,83
7619,58,90309,2018-01-22,Support,87
7620,44,65732,2021-08-15,Finance,90
7621,48,120266,2020-08-11,Sales,86
7622,19,104990,2019-11-17,Engineering,58
7623,36,121049,2020-10-23,HR,85
7624,27,120298,2017-07-30,Engineering,89
7625,62,97238,2022-06-19,HR,56
7626,21,47038,2019-10-05,Sales,61
7627,23,104491,2019-12-05,Marketing,58
7628,52,84471,2017-03-18,Support,56
7629,21,127081,2019-05-20,Support,62
7630,36,47469,2023-01-07,Sales,56
7631,27,50760,2015-07-22,HR,93
7632,52,57262,2023-06-24,Support,74
7633,46,37543,2015-01-05,Sales,61
7634,64,59607,2018-12-18,Support,61
7635,23,33323,2022-04-28,HR,59
7636,19,106151,2021-04-05,Finance,94
7637,42,53238,2019-08-09,Sales,89
7638,40,103967,2022-09-29,Marketing,60
7639,53,43872,2019-05-12,Marketing,97
7640,40,92714,2016-02-19,HR,92
7641,24,118794,2019-09-17,Finance,62
7642,34,30415,2021-12-24,Engineering,75
7643,39,122556,2023-05-09,Engineering,61
7644,24,134448,2016-03-17,Finance,82
7645,31,92714,2024-04-04,HR,96
7646,60,110631,2021-12-04,Sales,90
7647,34,107763,2024-06-30,HR,88
7648,18,30552,2019-08-23,Support,94
7649,41,145169,2015-02-19,Support,83
7650,41,110634,2016-01-18,Marketing,64
7651,34,72124,2018-02-13,Support,56
7652,26,121115,2022-07-07,Sales,84
7653,40,65765,2016-07-27,Finance,96
7654,56,139910,2018-03-22,Engineering,75
7655,18,92349,2021-05-26,HR,81
7656,27,52592,2021-10-02,Engineering,54
7657,20,81632,2016-01-04,Finance,99
7658,44,62882,2024-10-02,Finance,71
7659,35,119871,2015-09-16,Engineering,51
7660,64,82492,2018-04-07,Engineering,94
7661,33,140023,2017-06-30,Support,92
7662,25,39013,2023-04-01,Engineering,59
7663,50,37838,2017-12-23,Support,61
7664,26,62228,2020-01-07,Engineering,58
7665,35,85773,2022-01-29,HR,81
7666,57,53510,2018-07-06,Finance,60
7667,37,68418,2023-07-08,Sales,85
7668,43,116089,2019-08-09,Support,73
7669,30,132012,2021-08-29,Finance,95
7670,51,97228,2023-09-30,Marketing,85
7671,24,142626,2019-03-16,Support,79
7672,34,96735,2016-04-14,Marketing,62
7673,41,62437,2023-06-01,Engineering,80
7674,44,118148,2016-03-27,Marketing,93
7675,18,114418,2022-11-13,Engineering,55
7676,31,83942,2019-07-24,Sales,87
7677,50,54691,2017-12-15,Engineering,87
7678,25,96777,2023-03-15,Engineering,64
7679,31,117919,2023-11-01,HR,69
7680,36,122087,2021-10-18,Support,82
7681,53,107911,2019-08-20,HR,59
7682,51,30163,2023-03-21,Sales,96
7683,53,143295,2023-06-14,Finance,64
7684,35,59870,2018-06-01,Finance,71
7685,49,59482,2022-06-13,HR,68
7686,57,122407,2017-06-27,Finance,50
7687,52,80500,2018-06-14,Marketing,99
7688,29,97787,2016-04-19,Sales,70
7689,36,36590,2020-02-27,Support,58
7690,60,79584,2024-01-13,HR,97
7691,53,99353,2015-12-09,Support,96
7692,49,138286,2018-02-06,Sales,84
7693,48,67499,2018-08-12,Engineering,81
7694,54,103823,2016-11-12,Finance,92
7695,54,95126,2021-10-26,Engineering,87
7696,47,79849,2016-03-22,Engineering,81
7697,62,85361,2015-01-25,Finance,60
7698,37,71508,2016-03-15,Support,58
7699,55,101728,2022-12-21,Support,68
7700,57,101942,2021-11-22,Engineering,54
7701,64,136839,2020-10-04,Engineering,97
7702,58,58038,2023-11-10,Marketing,60
7703,26,39136,2023-12-02,Engineering,79
7704,58,138546,2023-09-15,HR,71
7705,57,72290,2018-02-06,HR,69
7706,49,126815,2021-04-11,Sales,56
7707,24,109763,2017-10-01,Engineering,74
7708,62,102994,2019-03-12,HR,93
7709,41,44887,2017-04-08,Marketing,62
7710,56,115571,2017-02-03,Marketing,61
7711,34,64880,2024-10-08,HR,66
7712,19,117685,2016-07-09,Support,93
7713,28,101156,2022-08-20,HR,92
7714,35,46167,2022-12-21,Marketing,74
7715,56,118091,2023-01-10,Finance,95
7716,33,95471,2022-10-13,Sales,61
7717,58,38691,2023-06-11,Engineering,78
7718,40,66308,2022-08-01,HR,65
7719,58,73308,2024-09-27,Sales,75
7720,54,46533,2017-07-24,Support,59
7721,24,74488,2023-05-28,Sales,74
7722,63,81726,2020-01-20,HR,62
7723,59,50653,2024-01-18,HR,75
7724,38,43654,2023-04-12,Finance,93
7725,45,43372,2015-11-21,Support,87
7726,29,97799,2017-03-08,Support,62
7727,57,59295,2017-11-18,Engineering,51
7728,56,131067,2019-08-19,HR,88
7729,31,143949,2020-02-20,HR,90
7730,60,112607,2023-11-27,Sales,68
7731,48,47130,2017-11-13,Support,99
7732,60,98248,2016-02-07,HR,53
7733,30,79635,2017-07-22,Engineering,91
7734,54,85618,2022-09-27,HR,65
7735,43,78359,2024-05-05,Marketing,88
7736,36,99549,2015-05-22,Finance,64
7737,49,120288,2021-10-24,Support,70
7738,18,70645,2017-02-03,Marketing,76
7739,40,107614,2017-07-07,Support,80
7740,29,122756,2024-12-28,HR,51
7741,22,48312,2018-05-08,Finance,69
7742,63,76972,2021-11-05,Engineering,71
7743,25,78225,2023-12-08,HR,58
7744,24,100780,2019-09-12,Sales,67
7745,44,87103,2022-03-29,Sales,70
7746,22,119590,2015-11-13,Engineering,78
7747,64,130196,2017-03-24,Sales,92
7748,39,30973,2015-06-04,Finance,68
7749,52,134919,2016-08-14,Finance,91
7750,23,95211,2017-10-11,Sales,52
7751,51,101980,2023-07-16,HR,99
7752,19,120382,2015-06-04,HR,86
7753,32,135147,2024-07-08,Support,81
7754,38,78063,2024-07-23,Finance,66
7755,51,87055,2020-04-22,HR,99
7756,64,40931,2018-06-10,Support,72
7757,52,51540,2020-03-16,Finance,92
7758,58,95252,2022-07-05,Support,82
7759,42,125341,2016-01-04,Finance,86
7760,57,117636,2018-01-13,Engineering,95
7761,55,88855,2024-11-11,Finance,83
7762,36,30858,2018-10-12,Marketing,58
7763,22,100916,2019-03-07,Sales,74
7764,43,88770,2020-07-19,Support,79
7765,53,135775,2020-06-28,Support,97
7766,33,133167,2018-09-02,Sales,56
7767,35,48836,2022-10-08,Sales,80
7768,18,41394,2023-07-05,Marketing,80
7769,42,140599,2023-11-25,Sales,50
7770,24,107318,2022-05-20,Finance,57
7771,36,53440,2022-07-01,Engineering,60
7772,64,82712,2015-11-28,Engineering,98
7773,28,77656,2018-04-03,Sales,99
7774,19,65011,2015-12-24,Marketing,99
7775,45,64528,2017-05-02,Finance,60
7776,20,91351,2017-01-07,Finance,54
7777,38,84933,2023-02-02,Marketing,86
7778,28,71003,2022-10-01,HR,71
7779,58,148964,2016-02-04,HR,62
7780,20,113035,2015-09-06,HR,60
7781,28,48260,2024-09-12,Support,70
7782,24,60480,2017-06-16,Engineering,97
7783,31,81902,2018-12-17,Finance,82
7784,28,66044,2017-04-03,Sales,50
7785,51,78776,2020-10-14,HR,62
7786,54,104525,2015-02-19,Sales,90
7787,62,125716,2020-12-08,Sales,96
7788,24,143917,2022-03-26,Finance,97
7789,23,93265,2017-02-19,Marketing,65
7790,54,85779,2022-01-04,HR,95
7791,23,42935,2015-10-20,Finance,73
7792,20,74035,2023-05-25,Sales,81
7793,18,57937,2024-05-21,Sales,94
7794,26,78702,2022-07-12,Marketing,61
7795,27,141753,2021-07-06,Finance,99
7796,61,45221,2022-06-05,Support,97
7797,40,52789,2024-06-04,Finance,73
7798,41,77316,2024-12-15,Engineering,91
7799,48,145310,2020-10-28,Sales,90
7800,47,128231,2024-06-25,Support,83
7801,35,107195,2019-12-30,Sales,84
7802,24,59160,2024-07-02,Marketing,89
7803,42,84021,2021-07-30,Support,50
7804,63,142079,2021-10-15,HR,97
7805,21,111646,2016-06-13,HR,77
7806,39,69038,2020-06-25,Marketing,57
7807,49,100624,2021-01-06,Support,62
7808,44,69313,2024-02-21,Sales,67
7809,30,120069,2024-01-26,Sales,63
7810,28,38294,2017-11-17,Marketing,99
7811,39,55059,2024-07-03,Finance,66
7812,49,133693,2022-09-08,HR,91
7813,46,33205,2023-10-22,Sales,99
7814,21,110522,2022-03-13,HR,94
7815,57,100089,2024-12-29,HR,77
7816,28,30610,2019-08-22,Support,64
7817,25,129770,2023-08-29,Marketing,70
7818,18,134540,2017-03-09,HR,73
7819,47,81298,2019-01-13,Sales,82
7820,37,100072,2015-03-23,Finance,65
7821,26,72974,2015-04-07,Marketing,66
7822,48,111983,2022-06-03,Finance,97
7823,40,130037,2017-10-23,Marketing,79
7824,24,137767,2022-10-16,Support,97
7825,57,42905,2018-11-12,Engineering,95
7826,28,51601,2016-07-12,Sales,61
7827,62,41246,2020-03-02,Marketing,76
7828,29,36028,2016-07-18,Support,57
7829,33,81901,2020-05-06,Sales,78
7830,52,136555,2019-07-06,Support,78
7831,48,120444,2020-12-09,Finance,61
7832,19,78544,2019-11-23,HR,57
7833,58,37482,2015-07-28,Marketing,89
7834,58,30799,2022-01-30,Engineering,87
7835,45,39934,2015-03-06,Marketing,72
7836,41,114620,2018-05-05,Engineering,70
7837,29,140719,2019-11-05,Support,62
7838,56,109382,2024-09-20,Marketing,99
7839,63,133018,2019-07-19,Sales,77
7840,31,41408,2018-05-12,Marketing,73
7841,51,31135,2020-01-05,Engineering,71
7842,27,40101,2024-02-28,Sales,57
7843,38,132820,2019-06-06,Finance,56
7844,43,146236,2015-07-22,Sales,65
7845,47,92110,2021-01-08,Marketing,54
7846,49,49215,2022-11-24,HR,96
7847,26,106949,2017-09-30,Support,93
7848,57,147740,2021-01-17,Support,86
7849,31,40511,2021-03-16,Sales,92
7850,37,40558,2020-07-02,Engineering,93
7851,32,147495,2019-11-26,Finance,93
7852,43,56248,2020-11-07,Sales,50
7853,52,94555,2020-02-21,Support,69
7854,62,113574,2024-10-02,Engineering,55
7855,59,132345,2016-03-07,Engineering,97
7856,50,71733,2021-06-08,Sales,68
7857,48,67185,2021-09-20,Finance,67
7858,59,83787,2019-01-01,HR,53
7859,18,82462,2018-08-10,Marketing,91
7860,33,103644,2015-09-28,Finance,96
7861,19,106979,2018-09-27,Engineering,85
7862,18,128598,2023-01-02,Engineering,72
7863,43,111610,2024-04-25,Sales,91
7864,18,96634,2015-09-10,Support,73
