"ID","Age","Salary","JoinDate","Department","Score","Salary_missing_flag"
7162,30,"98944",2015-08-20,"human resources",100,0
7163,42,"67895",2023-11-10,"human resources",91,0
185,23,"119030",2024-05-23,"Marketing",75,0
7165,30,"43794",2017-07-03,"Sales",85,0
7166,33,"147305",2023-07-10,"Engineering",78,0
7167,24,"23736",2020-10-04,"human resources",78,0
7168,43,"36717",2019-12-12,"MKT",65,0
7169,42,"121761",2023-03-15," SALES ",77,0
7170,42,"107143",2021-05-20,"Engg",100,0
7171,32,"110398",NA,"Support!!",77,0
7172,42,"abc",2018-05-18,"Sales",92,0
7173,87.5,"98941",2018-03-06,"Engineering",66,0
7174,21,NA,2023-04-06,"Engg",29.5,1
7175,46,"$60000",2018-09-20,"HR",78,0
7176,87.5,"99421",2023-09-02,"Support",91,0
7177,42,"50000 ",2023-03-30,"Engg",72,0
7178,46,"$60000",2021-11-10,"MKT",57,0
7179,25,"133270",NA,"VeryLongDepartmentName123",51,0
7180,30,"69092",2024-07-22,"Sales",74,0
7181,45,"$60000",2021-06-06,"Support",100,0
406,30,"27148",2019-05-03,"Engg",98,0
7183,36,"104301",NA,"human resources",72,0
7184,33,"abc",2019-05-23,"Marketing",92,0
7185,18,"50000 ",2015-03-12,"Support",50,0
7186,41,"30474",2017-04-15,"sales",69,0
7187,26,"50000 ",2020-01-09,"Engg",90,0
232,58,NA,2022-03-23,"Support!!",100,1
7189,33,"73552",2021-03-22,"Sales",100,0
7190,27,NA,2019-02-22,"Engineering",100,1
7191,42,"139067",2024-12-26,"Engg",29.5,0
7192,30,"2914689",2020-05-28,"Engineering",71,0
7193,30,"abc",2024-03-16," SALES ",100,0
7194,38,"81208",2019-11-01,"VeryLongDepartmentName123",53,0
7195,63,"34361",NA,"Engineering",100,0
205,61,"97658",2019-07-14,"Sales",60,0
7197,42,"107077",2024-01-21,"VeryLongDepartmentName123",73,0
7198,41,"89968",2017-05-26,"MKT",77,0
7199,48,"1507647",NA,"Sales",29.5,0
7200,44,"3544491",NA,"HR",52,0
7201,22,NA,2015-12-24,"Sales",61,1
7202,32,"80559",2024-03-01,"Engg",98,0
7203,58,"29625",2024-01-13,"Engg",76,0
7204,35,"123945",2022-05-12,"sales",85,0
7205,30,"115980",2020-11-29,"Engg",100,0
7206,42,"38313",2015-05-28,"Support",77,0
7207,87.5,"44013",2023-07-10,"Marketing",77,0
7208,42,"68399",2018-01-16,"Engg",77,0
7209,40,"36787",NA,"Marketing",88,0
7210,42,"101969",2015-07-22,"HR",87,0
7211,46,"21318",2022-02-15,"Engineering",98,0
7212,42,"50000 ",2020-01-16,"Engg",68,0
7213,41,"116539",2023-10-10,"Engg",100,0
7214,65,"31410",2020-07-04,"human resources",77,0
7215,30,"$60000",2018-03-17,"Marketing",77,0
7216,60,"125432",2016-02-22,"sales",68,0
7217,42,"80346",2016-04-24,"sales",51,0
7218,52,"39678",2016-12-17,"Sales",73,0
7219,30,"27456",NA,"sales",95,0
7220,25,NA,2024-11-11,"Support!!",64,1
7221,25,"51822",2019-02-06,"Engineering",85,0
7222,26,"37071",NA,"Support",95,0
7223,42,"88304",2023-07-10,"Engineering",78,0
7224,42,"91763",2023-01-23,"Engineering",66,0
7225,56,"75816",NA,"Support!!",80,0
7226,22,NA,2020-09-13,"HR",92,1
7227,42,"69855",NA,"VeryLongDepartmentName123",29.5,0
7228,29,NA,2019-10-11,"Hr",86,1
7229,32,"98232",2019-05-16,"Hr",99,0
7230,28,"55551",2023-08-15,"Engg",56,0
7231,35,"$60000",2016-10-29,"Support!!",76,0
7232,37,"$60000",NA," SALES ",85,0
7233,65,"38375",NA,"HR",85,0
7234,52,"143522",NA,"Engineering",95,0
7235,20,"131899",NA,"VeryLongDepartmentName123",88,0
7236,30,"30852",2023-07-10,"Engg",81,0
7237,42,"129554",2022-05-11,"Marketing",80,0
7238,42,"1833189",2018-03-24,"Hr",77,0
7239,35,NA,2023-10-07,"Support",59,1
7240,49,"109228",2016-07-16,"MKT",74,0
7241,27,"$60000",2024-12-23,"sales",97,0
7242,36,"43714",2020-07-25,"Engg",77,0
7243,42,"54629",2023-07-10,"MKT",77,0
7244,27,"84760",2023-04-03," SALES ",92,0
7245,20,"$60000",2016-03-08,"Support!!",88,0
7246,22,"87475",NA,"Support",87,0
7247,30,"56766",2021-05-11,"Engineering",85,0
7248,48,"50118",NA,"Engg",85,0
7249,59,"56669",2022-09-24,"Hr",29.5,0
7250,42,"$60000",2016-11-26,"Marketing",91,0
7251,53,"37682",2016-04-27,"VeryLongDepartmentName123",85,0
7252,58,"50000 ",2019-03-14,"MKT",54,0
7253,36,"137150",2019-11-24,"sales",76,0
7254,61,"72570",2022-03-26,"Support",56,0
7255,30,"abc",2020-02-09,"Support!!",68,0
7256,36,"92791",2018-03-29,"Support",79,0
7257,42,"53012",2023-07-10,"Support!!",88,0
7258,25,"21019",NA,"Support!!",58,0
7259,48,"114065",2017-07-20,"Sales",59,0
7260,87.5,"56541",2023-07-10,"Support",77,0
7261,21,"44607",2021-05-16,"HR",74,0
7262,50,"110910",2020-09-02,"Engg",80,0
7263,39,"144812",2021-05-19,"Engg",100,0
255,26,"94557",2022-11-19,"human resources",51,0
7265,20,"abc",2019-09-20,"Marketing",53,0
7266,45,"124392",NA,"Support",66,0
359,47,"3940436",2021-09-13,"HR",85,0
421,43,"$60000",2023-07-10,"human resources",100,0
7269,22,"87261",NA,"Hr",68,0
7270,42,"40710",NA,"Sales",69,0
7271,28,"61143",NA,"HR",89,0
7272,42,"3646641",2016-02-01,"Engineering",100,0
7273,19,"abc",2022-07-29,"Support!!",54,0
7274,53,"113793",2024-01-07,"HR",63,0
7275,56,NA,2021-10-30,"Engg",87,1
7276,55,"97998",2015-03-09,"Support!!",29.5,0
7277,42,"74008",2023-10-31,"human resources",85,0
7278,26,"93697",2015-05-02,"sales",86,0
7279,25,"88313",2019-02-22,"Engg",89,0
7280,21,"50000 ",2023-10-12,"Sales",78,0
7281,28,"39890",NA,"Hr",85,0
7282,58,NA,2024-01-05," SALES ",100,1
7283,42,"127336",2016-07-10,"HR",80,0
7284,87.5,"103014",2016-07-10," SALES ",100,0
7285,48,"41984",2020-12-07,"Marketing",77,0
7286,30,"26997",NA,"Hr",100,0
7287,62,"146169",2020-05-14,"MKT",96,0
7288,42,"82188",2021-05-28,"sales",77,0
7289,42,"abc",NA,"Support",60,0
7290,53,"50270",2023-09-14,"Engg",81,0
7291,26,"abc",2019-11-11,"HR",86,0
7292,87.5,"128340",2016-02-21,"Engg",94,0
7293,48,"107157",2024-09-26,"Support!!",64,0
190,24,"127927",2019-08-02,"HR",85,0
7295,27,"63668",2021-01-16,"human resources",70,0
159,49,"23710",2023-10-15,"VeryLongDepartmentName123",79,0
7297,87.5,"110777",2016-06-10,"HR",100,0
7298,42,"128040",2020-09-03,"Support!!",89,0
7299,35,"84036",2020-06-09,"MKT",29.5,0
7300,51,"24594",2023-07-10,"Engg",78,0
121,35,"92908",2018-08-06,"HR",29.5,0
7302,42,"105895",2023-06-09,"VeryLongDepartmentName123",86,0
7303,65,"117908",2017-03-29,"MKT",81,0
7304,58,"55090",2015-10-20,"Engg",77,0
7305,40,"119280",2015-10-03,"HR",64,0
7306,36,"abc",2015-07-31,"sales",76,0
7307,18,"116109",2024-11-27,"sales",88,0
7308,53,"$60000",2020-04-19," SALES ",51,0
7309,87.5,"135188",2018-04-21,"Support",70,0
7310,27,"77076",NA,"sales",60,0
7311,53,"3921058",2020-02-15,"Engineering",77,0
7312,49,NA,2020-07-08,"Support!!",81,1
7313,25,"42791",2021-02-22,"HR",76,0
7314,50,"92695",2023-07-10,"Engg",94,0
7315,33,"29898",NA,"Engg",77,0
7316,52,"37327",2017-01-22,"MKT",85,0
7317,26,"115215",2018-03-12,"VeryLongDepartmentName123",53,0
7318,36,"37086",2021-11-25,"sales",67,0
7319,21,"85752",2015-03-08,"Hr",100,0
7320,44,"73504",2017-08-06,"HR",50,0
7321,18,"130589",2015-08-01,"Support",100,0
7322,50,NA,NA,"Hr",75,1
7323,18,"90318",2020-08-13,"Support!!",62,0
7324,53,"104780",2017-10-15,"Engg",94,0
7325,38,"127102",2016-08-09,"Sales",88,0
7326,42,"58422",2021-01-24,"human resources",81,0
7327,42,"81182",2015-12-09,"Engg",61,0
7328,25,"41274",2023-07-10,"sales",56,0
7329,24,"abc",2022-09-19,"Hr",77,0
7330,30,"50000 ",2023-07-10,"human resources",99,0
7331,30,"43522",2018-03-30,"sales",100,0
7332,65,"142992",2021-07-15,"Engg",75,0
7333,59,"abc",2023-08-03,"human resources",68,0
7334,64,"23594",2024-09-19,"Engg",83,0
7335,59,"120709",2018-11-07,"Engineering",75,0
7336,87.5,"33363",2019-09-15,"MKT",57,0
7337,64,"23011",2017-01-29,"VeryLongDepartmentName123",29.5,0
7338,22,"65569",2019-06-30,"Engineering",29.5,0
7339,18,"33728",2022-08-03,"Engg",75,0
7340,39,"2502950",NA,"MKT",99,0
7341,50,"112408",NA,"human resources",64,0
7342,49,"136029",NA,"Marketing",93,0
7343,45,"126600",2022-08-18,"Sales",84,0
7344,87.5,"121333",2017-06-23,"sales",65,0
7345,55,"$60000",NA,"Sales",85,0
7346,33,"73827",2021-11-07," SALES ",50,0
7347,42,"87840",2023-09-12," SALES ",77,0
7348,39,"149290",2020-01-24,"sales",90,0
273,40,"47608",NA,"human resources",73,0
7350,38,"132140",2018-02-12,"MKT",77,0
7351,55,"64766",2016-05-07,"Engg",55,0
7352,30,"87485",2021-10-23,"MKT",71,0
7353,53,"50000 ",2020-03-01,"Engineering",74,0
7354,51,"3953417",2023-11-22,"Engineering",79,0
7355,42,"1672754",NA," SALES ",98,0
7356,30,"149945",2021-10-05,"Support",56,0
7357,42,"20780",2018-06-24,"sales",77,0
7358,48,"129614",NA," SALES ",92,0
7359,53,"141435",2019-04-25," SALES ",89,0
7360,19,"108382",2016-10-27,"Hr",81,0
7361,50,"67361",2017-05-21,"Support",100,0
7362,50,"80174",2015-02-13,"HR",56,0
7363,34,"abc",2018-09-29,"Support",100,0
7364,33,"67889",2024-04-23," SALES ",62,0
7365,42,"93703",2022-09-29,"HR",72,0
7366,45,"79160",NA,"Engg",55,0
7367,42,"$60000",2019-10-14,"Engg",77,0
7368,87.5,"106553",NA,"Engg",100,0
7369,46,"91582",2021-05-13,"Engg",73,0
7370,42,"abc",2020-07-02,"Sales",77,0
7371,36,"20885",NA,"Support",61,0
7372,35,"137683",2023-02-14,"sales",54,0
7373,52,NA,2015-07-11,"Engg",70,1
7374,39,NA,2023-06-27,"HR",77,1
7375,54,"abc",2023-08-28,"Support",86,0
7376,47,"94376",2024-09-19,"MKT",81,0
7377,20,"3401964",2021-10-08,"sales",70,0
7378,36,"abc",2019-04-29,"Support",97,0
7379,49,"127522",2021-10-26,"Marketing",85,0
7380,23,"76925",NA,"VeryLongDepartmentName123",59,0
7381,22,"1017265",2018-12-05,"Engg",76,0
7382,46,"109487",2015-02-28,"Hr",73,0
7383,21,"48500",2020-05-12,"Hr",77,0
7384,62,"77338",2016-10-09,"sales",85,0
7385,39,"145005",2017-01-08,"VeryLongDepartmentName123",78,0
7386,42,"91688",NA,"human resources",61,0
7387,55,"25779",2021-11-06,"Engg",79,0
7388,87.5,"143187",2020-10-06,"HR",66,0
7389,44,"132399",2017-06-12,"HR",71,0
7390,35,"25435",2020-03-12," SALES ",62,0
7391,30,"143730",NA,"Engg",88,0
7392,50,NA,2019-10-20," SALES ",95,1
7393,43,"2699906",2018-02-25,"VeryLongDepartmentName123",77,0
7394,64,"23354",2017-10-06,"Sales",93,0
7395,58,"91761",2018-06-28,"human resources",85,0
7396,61,NA,2020-01-27,"Support",88,1
7397,48,"134748",2023-11-21,"human resources",100,0
7398,30,"70188",2023-07-10,"Hr",64,0
7399,21,"92191",NA,"Hr",51,0
7400,31,"57128",2024-03-27,"Engg",74,0
7401,42,"30464",2021-04-30,"Engg",64,0
7402,50,"147236",2020-05-23,"Sales",95,0
7403,40,"70168",2022-10-23,"VeryLongDepartmentName123",100,0
7404,36,"$60000",2021-03-06,"sales",96,0
7405,37,"abc",2015-04-21,"human resources",94,0
7406,57,"50000 ",2021-12-02,"Hr",77,0
7407,47,"39421",NA," SALES ",65,0
7408,55,"52803",2015-05-03,"sales",100,0
7409,62,"$60000",2022-01-23,"Hr",81,0
7410,30,"57592",2023-08-24,"Support!!",96,0
7411,19,"$60000",2018-06-03,"MKT",85,0
7412,64,"$60000",2015-02-10,"Marketing",63,0
7413,30,"77607",2022-04-25,"MKT",100,0
7414,42,"89566",2018-11-04,"Engg",59,0
7415,28,"50000 ",2016-02-25," SALES ",85,0
7416,38,"102478",2015-12-15,"Support!!",96,0
7417,87.5,"93401",2021-02-04,"Hr",95,0
7418,42,"96505",NA,"sales",83,0
7419,34,"30473",2018-01-15,"Marketing",81,0
7420,53,"52948",2023-07-10,"human resources",77,0
7421,42,"90744",2021-07-01,"Engg",100,0
7422,52,"66863",2023-07-10,"Engineering",89,0
7423,30,"121432",2016-04-28,"sales",61,0
7424,52,"49511",2016-11-17,"Engineering",80,0
7425,33,"68310",2017-01-06,"Engg",78,0
7426,56,"2233076",2016-02-22,"sales",78,0
7427,19,NA,2024-11-21,"HR",100,1
7428,41,"4030831",2019-01-15,"Engg",52,0
7429,49,NA,2020-02-13,"Sales",77,1
356,36,"127061",2024-04-28,"Support",100,0
7431,32,"92502",2017-02-15,"human resources",83,0
7432,42,"123169",2022-01-26,"Engg",29.5,0
7433,25,"abc",2020-05-30,"sales",77,0
7434,22,"abc",2017-06-16,"Marketing",87,0
7435,62,"59853",2021-09-17,"sales",62,0
97,24,"86774",2021-03-30,"VeryLongDepartmentName123",73,0
7437,41,NA,NA,"VeryLongDepartmentName123",82,1
7438,39,"118306",2018-03-10,"Engg",91,0
7439,42,"143932",2023-09-01,"Engg",29.5,0
7440,32,"136969",NA,"MKT",59,0
7441,42,"70294",2021-04-03,"Engg",97,0
7442,33,"59574",NA,"VeryLongDepartmentName123",95,0
7443,42,"134958",NA,"Support!!",59,0
7444,48,"100120",2016-03-18,"Hr",55,0
7445,56,"110229",2019-04-16,"Support!!",77,0
7446,56,NA,2023-10-20,"VeryLongDepartmentName123",51,1
7447,33,"92412",2015-09-01,"Support",94,0
256,19,"89105",2023-07-10," SALES ",97,0
7449,51,"24389",2016-11-11," SALES ",77,0
7450,23,"abc",2018-04-04,"Hr",79,0
7451,41,"54135",2019-01-10,"Hr",63,0
7452,30,NA,NA,"HR",54,1
7453,47,"65117",2021-02-10,"Engg",87,0
7454,43,"50000 ",2020-04-10," SALES ",98,0
7455,42,"134981",2018-07-05,"Hr",62,0
7456,42,"abc",2021-03-20," SALES ",57,0
7457,52,"85686",2021-12-15,"MKT",72,0
7458,42,"68787",2018-05-07," SALES ",71,0
7459,39,"20494",2022-01-10,"HR",60,0
7460,49,"114908",2017-07-04,"Engg",84,0
7461,61,NA,2017-10-27,"MKT",58,1
7462,30,"116714",NA,"Engg",85,0
7463,51,"25782",2023-11-07,"MKT",76,0
7464,42,"139942",2023-07-10,"Sales",85,0
7465,42,"50000 ",2021-11-25,"Marketing",55,0
7466,65,"113679",NA,"Support",99,0
7467,30,"4550817",2024-08-25,"Hr",56,0
7468,24,"112282",NA,"Support!!",56,0
7469,50,"112555",2016-01-16,"human resources",67,0
310,42,"abc",2018-10-18,"MKT",69,0
7471,30,"136897",2023-02-04,"HR",90,0
7472,55,"58862",2018-05-21,"sales",84,0
7473,52,"143526",2024-03-04,"sales",66,0
7474,59,"70051",NA,"Engg",85,0
7475,87.5,"51729",2019-03-15,"HR",86,0
7476,45,"2456960",2021-08-08,"Sales",77,0
7477,59,"25440",2023-07-10,"human resources",95,0
451,41,"abc",2020-08-12,"Marketing",97,0
7479,51,"79568",2020-09-29,"Marketing",74,0
7480,24,"50000 ",NA,"Support!!",61,0
7481,27,NA,2022-02-13,"VeryLongDepartmentName123",96,1
7482,22,"81785",NA,"Engg",29.5,0
214,19,"114866",2016-08-09,"Hr",69,0
7484,59,"50037",2019-06-01,"Engg",77,0
7485,43,"66002",2017-06-23," SALES ",77,0
7486,43,"35426",2020-04-26," SALES ",91,0
7487,30,"4705068",2024-11-25,"Engg",73,0
243,48,"121702",2015-09-25,"VeryLongDepartmentName123",72,0
7489,65,"$60000",2023-10-23,"Sales",86,0
7490,87.5,"50000 ",2020-03-06,"Engineering",85,0
7491,20,"87210",2022-08-16,"Support",85,0
7492,19,"82499",2019-08-04,"MKT",53,0
7493,53,"60705",2017-10-16,"MKT",75,0
7494,50,"87390",NA,"Engg",85,0
7495,59,"131578",NA,"human resources",70,0
7496,55,"138440",2024-01-02,"human resources",85,0
7497,48,"68935",2021-03-19,"human resources",87,0
7498,41,"$60000",NA,"sales",79,0
7499,41,"50000 ",2024-05-22,"VeryLongDepartmentName123",83,0
7500,30,"57218",2020-02-18," SALES ",88,0
7501,52,"$60000",NA,"Sales",98,0
7502,58,"71940",NA,"sales",91,0
7503,63,"87244",2019-05-14,"Marketing",97,0
7504,59,"126373",2020-04-20,"Engg",62,0
7505,42,"abc",NA,"Engg",88,0
7506,30,"52904",2015-06-22,"Support",89,0
7507,31,"35045",2023-08-16,"Engg",94,0
7508,29,"33417",2023-05-16,"Engineering",96,0
7509,61,"60046",2023-02-12,"Engg",77,0
7510,30,NA,2023-08-17,"Engineering",50,1
7511,65,"52233",NA,"HR",100,0
7512,24,"100525",NA,"human resources",54,0
7513,48,"$60000",2017-08-15,"Support!!",77,0
7514,54,"118848",2023-07-10,"Marketing",84,0
7515,30,"135172",NA,"human resources",100,0
7516,32,"$60000",NA,"Engg",88,0
7517,42,"57201",2018-05-11,"Hr",51,0
7518,64,"111616",2015-08-10,"Engineering",29.5,0
7519,18,"80238",2021-05-15,"Support!!",88,0
7520,42,"59220",2018-03-02,"Engg",59,0
7521,36,"4302581",2015-01-28,"Support!!",29.5,0
7522,33,"100159",2016-03-21,"Engg",85,0
7523,31,"111022",2022-08-02,"Engg",91,0
7524,34,"135793",NA,"Engg",96,0
25,42,"$60000",2020-05-01,"Engg",93,0
7526,37,"113089",2024-09-02,"Engg",85,0
7527,39,"4197109",2024-04-02,"Engg",61,0
7528,56,"52947",NA,"HR",99,0
7529,19,"23781",2021-04-02,"Engg",91,0
7530,30,"$60000",NA,"Support!!",86,0
7531,60,"118122",NA,"human resources",100,0
7532,49,"48617",NA," SALES ",77,0
7533,45,"119560",2023-03-15,"Engg",75,0
7534,55,"52164",2022-03-10," SALES ",87,0
7535,26,"88397",NA,"Hr",95,0
7536,27,"51696",NA,"sales",72,0
285,33,"87319",2019-01-18,"Sales",77,0
7538,64,"126352",NA,"VeryLongDepartmentName123",84,0
7539,30,"64793",2018-03-28,"Engineering",86,0
7540,29,"120239",NA,"MKT",72,0
7541,29,"40456",2020-06-27," SALES ",61,0
7542,41,"51339",2020-02-12,"human resources",58,0
7543,55,"111119",NA,"Engineering",29.5,0
7544,42,"132233",2018-05-09,"Support!!",85,0
7545,19,"109081",2023-11-18,"VeryLongDepartmentName123",52,0
7546,28,"132258",2022-04-23,"Hr",100,0
7547,30,"24200",2023-07-10,"Engg",70,0
7548,62,"145665",NA,"Support",80,0
7549,42,"39687",2019-11-24," SALES ",50,0
7550,37,"abc",2015-11-18,"Sales",55,0
7551,42,"23562",2024-02-04,"Engineering",94,0
7552,27,"144954",NA,"Engg",92,0
7553,24,"134865",2018-04-29,"sales",29.5,0
7554,23,"90346",2020-02-16,"VeryLongDepartmentName123",77,0
7555,42,NA,2017-04-02,"sales",97,1
7556,63,"50000 ",2023-06-23,"Engg",78,0
493,60,"35717",2023-01-19,"MKT",58,0
7558,42,NA,2020-01-28,"HR",100,1
7559,46,"67267",2022-11-12,"Engg",78,0
7560,47,"24008",2015-09-30,"human resources",29.5,0
7561,58,"140557",2019-02-26,"human resources",54,0
7562,54,"80308",2021-08-29,"Marketing",87,0
7563,42,"123271",2019-05-09,"Engg",100,0
7564,48,"50000 ",2018-12-08,"Engg",53,0
7565,37,"60570",2017-05-17,"Marketing",83,0
7566,27,"50000 ",2021-01-16,"Engg",88,0
7567,56,"109736",2023-12-24,"Sales",100,0
7568,48,"143381",2021-09-25,"Engg",29.5,0
7569,36,"52084",2016-11-09,"MKT",64,0
7570,31,"94622",NA,"Engg",52,0
7571,43,"105719",NA,"Sales",95,0
7572,57,NA,2020-08-19,"Support",76,1
7573,25,"abc",2021-01-25," SALES ",72,0
7574,30,"84137",2023-07-20,"MKT",29.5,0
7575,30,"50000 ",2024-07-31,"HR",29.5,0
236,59,"117139",2019-08-15," SALES ",74,0
7577,52,"80337",NA,"Engg",85,0
7578,58,"24198",2023-08-18,"Support",53,0
7579,24,"127872",2016-11-24,"Engineering",90,0
7580,87.5,"40978",NA,"VeryLongDepartmentName123",71,0
7581,63,"112488",2018-11-09,"Support!!",29.5,0
7582,59,"143554",2022-08-17,"Marketing",68,0
7583,49,"92754",NA,"Engineering",55,0
7584,24,"112270",2016-01-03,"Sales",52,0
7585,43,"58081",NA,"Engg",100,0
7586,35,"23899",NA,"Engg",57,0
7587,87.5,"113087",2022-05-10," SALES ",77,0
7588,46,"107241",NA,"VeryLongDepartmentName123",95,0
7589,48,"abc",2017-11-02,"Support!!",86,0
7590,42,"39025",2020-11-09,"human resources",58,0
7591,42,"50000 ",2016-03-18,"HR",66,0
7592,87.5,"abc",2021-11-17,"Engg",90,0
7593,31,"57711",2021-09-22," SALES ",50,0
7594,22,"50000 ",2022-03-03,"Engg",77,0
7595,29,"48267",2018-10-30,"Sales",63,0
7596,18,"78444",NA,"VeryLongDepartmentName123",85,0
7597,87.5,"75338",2018-06-26,"HR",65,0
7598,61,"abc",2022-07-04,"Engg",88,0
344,30,"50000 ",2017-04-19," SALES ",87,0
7600,52,"57849",2022-10-03,"Support!!",97,0
7601,64,"$60000",2021-01-15,"human resources",96,0
7602,65,"abc",NA,"MKT",100,0
7603,29,"35389",2024-05-26,"human resources",29.5,0
7604,58,"53417",2016-11-30,"Hr",82,0
7605,33,NA,2017-12-12,"sales",80,1
7606,48,"3307336",2015-02-19,"sales",77,0
7607,30,"112361",NA,"Support!!",100,0
7608,42,"87620",2023-05-26,"Engg",92,0
7609,28,"abc",2023-03-27,"HR",77,0
7610,53,"abc",2015-01-29,"Support!!",93,0
7611,60,"23833",2022-02-02,"Sales",87,0
7612,42,"118593",2021-03-24,"Sales",50,0
7613,32,"142535",2018-07-28,"HR",77,0
7614,36,"88964",2023-07-10,"Engg",29.5,0
7615,20,"129131",2020-07-17,"Sales",85,0
7616,43,"44325",2017-10-27,"Engineering",80,0
7617,87.5,"50000 ",2016-06-08,"human resources",82,0
7618,23,"87441",2017-12-23,"HR",85,0
7619,40,"50000 ",2023-07-10,"sales",94,0
7620,51,"31744",2023-07-15,"HR",95,0
36,30,"24754",2024-10-17,"Hr",52,0
7622,43,"$60000",2021-07-27,"Hr",56,0
7623,55,"88916",2024-11-30,"VeryLongDepartmentName123",54,0
7624,23,"149883",NA,"MKT",89,0
7625,22,"abc",2019-11-09,"Marketing",95,0
7626,42,"114635",NA,"Engg",100,0
7627,42,"26528",2016-07-09,"Support",62,0
7628,54,NA,2021-02-07,"sales",60,1
7629,51,"$60000",2015-07-03,"Engg",76,0
7630,42,"107230",NA,"Hr",77,0
7631,42,"121317",2024-07-01,"Engg",77,0
7632,87.5,"122073",2022-12-23,"Hr",66,0
7633,59,"138175",2023-07-10,"MKT",85,0
7634,56,"46955",2016-04-09,"VeryLongDepartmentName123",64,0
7635,59,"abc",2022-10-03,"Support",96,0
7636,42,"80997",2015-11-23,"Engineering",98,0
7637,32,"121035",NA,"human resources",77,0
7638,42,"130740",2023-08-02,"Engineering",77,0
7639,32,"93838",NA,"Engg",62,0
7640,59,"27396",2024-06-22,"Support!!",55,0
7641,53,"46594",2020-12-15,"Support!!",64,0
7642,39,"104903",2018-12-15,"HR",69,0
7643,64,"35750",2022-01-31,"HR",80,0
7644,87.5,"88706",2016-04-04,"Support",76,0
7645,45,"105865",2023-07-10,"sales",87,0
7646,87.5,"97712",2022-08-09,"sales",83,0
7647,42,"50000 ",NA,"Engg",79,0
7648,24,"29613",2019-01-29,"Support",51,0
7649,41,NA,2023-07-10,"Engineering",52,1
7650,42,"122244",2018-08-28,"sales",77,0
7651,37,"83251",2016-04-20,"Sales",86,0
7652,46,"127810",NA,"sales",92,0
7653,42,"50000 ",2016-03-26,"Engineering",90,0
315,30,"104141",2018-01-05,"Engg",77,0
7655,46,NA,2019-02-17," SALES ",100,1
7656,87.5,"73274",2020-07-26,"HR",76,0
7657,61,"144088",2023-10-17,"MKT",77,0
7658,32,"38815",2023-11-02,"HR",76,0
7659,27,"41656",NA,"VeryLongDepartmentName123",55,0
350,28,NA,2023-01-04,"Sales",86,1
7661,42,NA,2016-05-21," SALES ",65,1
7662,46,"50000 ",2015-10-13,"Engg",97,0
7663,53,"81678",2015-12-12,"VeryLongDepartmentName123",61,0
7664,55,"149056",2019-08-11,"Sales",90,0
7665,47,"100426",2015-01-24,"Engineering",77,0
7666,27,"90937",2020-04-06,"Engg",100,0
7667,50,"137640",2020-01-05,"Hr",64,0
7668,42,"90656",2016-06-21,"sales",86,0
7669,50,"21355",2016-07-01,"Engg",77,0
7670,87.5,"35626",2015-04-24,"MKT",73,0
7671,27,"99361",2023-07-10,"HR",76,0
7672,53,"30730",2023-07-10,"Engineering",90,0
7673,19,"131612",2022-11-21,"sales",69,0
21,42,"42093",2019-11-20,"HR",90,0
7675,49,"113617",2021-05-25,"Engineering",77,0
7676,37,"117018",2021-03-03,"VeryLongDepartmentName123",77,0
7677,42,"95457",2015-12-11,"sales",68,0
7678,50,"74444",2020-04-17,"Sales",56,0
7679,42,"29637",NA,"sales",89,0
7680,41,"94517",2024-05-03,"Support!!",100,0
7681,30,"122531",2016-02-01,"MKT",90,0
7682,46,"3129703",2019-12-08,"Engineering",85,0
7683,22,"35244",2018-03-03,"Support!!",29.5,0
7684,30,"83656",NA,"Support!!",77,0
7685,34,"102704",2023-02-14," SALES ",29.5,0
452,42,"33013",2017-05-10,"HR",66,0
7687,87.5,"145307",2015-06-15,"Support!!",52,0
7688,49,"79245",2023-07-10,"sales",64,0
7689,56,"97362",2021-04-07,"VeryLongDepartmentName123",59,0
7690,87.5,"146599",2020-08-13,"Engg",90,0
7691,31,"50000 ",2022-07-30,"Marketing",77,0
7692,19,"1987515",2017-09-27,"Marketing",77,0
7693,27,"50000 ",2015-03-16,"Support",72,0
451,42,"94209",NA,"Support!!",91,0
7695,62,"90275",NA," SALES ",95,0
7696,35,"71451",2020-09-19,"Support!!",56,0
7697,39,"135291",2017-08-09,"human resources",97,0
7698,30,"50822",2020-08-01,"Engg",78,0
7699,61,"37257",2015-02-28,"VeryLongDepartmentName123",70,0
7700,30,"29281",2017-04-11,"human resources",72,0
7701,20,"139975",2016-10-10,"Support!!",100,0
7702,87.5,"108797",2020-06-09,"Engg",77,0
7703,87.5,"90503",2023-04-16,"Sales",71,0
7704,47,"46843",2022-10-26,"HR",29.5,0
7705,62,"62778",2023-07-27,"MKT",63,0
7706,47,"abc",2018-08-28,"VeryLongDepartmentName123",85,0
7707,63,"50000 ",NA,"Marketing",64,0
7708,23,"36132",2023-07-10,"Engg",77,0
7709,56,NA,2023-07-10,"Engg",82,1
7710,62,"34594",2015-01-07,"Support",64,0
7711,87.5,"$60000",2019-11-21,"Engineering",99,0
7712,87.5,"abc",2024-07-18,"Engineering",52,0
7713,53,"abc",2020-08-18,"Support!!",82,0
7714,44,NA,NA,"human resources",85,1
7715,49,"55267",2023-10-08,"human resources",75,0
7716,34,"54956",2018-04-22,"Support",85,0
7717,25,"145758",2024-01-20,"Hr",74,0
